id,date,home_team,away_team,rank_change_home,rank_change_away,home_goals_mean,home_goals_mean_l5,home_goals_suf_mean,home_goals_suf_mean_l5,home_rank_mean,home_rank_mean_l5,home_points_mean,home_points_mean_l5,away_goals_mean,away_goals_mean_l5,away_goals_suf_mean,away_goals_suf_mean_l5,away_rank_mean,away_rank_mean_l5,away_points_mean,away_points_mean_l5,match_type
3527,2023-03-26,Fiji,Solomon Islands,0.0,0.0,1.6,1.0,1.2,1.0,155.6,151.8,4.42999999999995,-3.9400000000000546,2.5625,1.0,1.6875,1.6,163.625,152.2,23.700000000000045,22.920000000000073,Competition
1246,2020-09-03,Bulgaria,Republic of Ireland,0.0,0.0,0.8571428571428571,0.2,1.7142857142857142,2.8,59.785714285714285,28.0,-45.0,-17.0,0.9375,1.4,0.8125,1.0,56.75,59.4,-4.0,-9.0,Friendly
2992,2022-06-10,Austria,France,4.0,0.0,1.5681818181818181,2.2,1.1136363636363635,1.4,54.22727272727273,53.6,-1.6300000000001091,-0.7200000000000273,2.1818181818181817,3.4,0.7954545454545454,0.6,45.13636363636363,56.0,63.84999999999991,10.6099999999999,Friendly
801,2019-09-05,Bermuda,Panama,0.0,-1.0,1.25,1.6,1.625,1.0,128.75,119.6,16.0,12.0,0.7692307692307693,1.2,1.8461538461538463,1.4,50.92307692307692,71.8,-21.0,-5.0,Friendly
4696,2024-06-15,Hungary,Switzerland,-1.0,0.0,1.467741935483871,2.0,1.032258064516129,0.6,55.564516129032256,69.0,123.20000000000005,10.299999999999955,1.8181818181818181,1.2,1.1363636363636365,0.4,49.90909090909091,55.8,19.410000000000082,-28.970000000000027,Friendly
2242,2021-10-07,Mexico,Canada,0.0,-8.0,1.8837209302325582,1.2,0.9302325581395349,0.8,55.46511627906977,51.6,98.28999999999996,28.730000000000018,3.1666666666666665,1.6,0.8333333333333334,0.8,100.25,39.6,92.34999999999991,58.789999999999964,Friendly
1872,2021-06-09,Niger,Congo,0.0,0.0,0.7333333333333333,0.8,1.7333333333333334,0.6,94.8,136.4,-44.0,-7.0,1.0,1.0,1.0909090909090908,0.6,113.0,113.6,-27.0,0.0,Competition
656,2019-06-19,Colombia,Qatar,1.0,0.0,2.111111111111111,2.0,0.6666666666666666,0.4,30.22222222222222,34.2,17.0,5.0,1.7058823529411764,2.0,0.8823529411764706,1.0,60.94117647058823,44.2,160.0,138.0,Friendly
1460,2020-11-13,Mali,Namibia,-1.0,-1.0,1.6875,1.8,0.875,1.0,95.75,87.8,29.0,0.0,1.0588235294117647,1.0,1.1176470588235294,1.2,118.17647058823529,121.6,-6.0,12.0,Friendly
1565,2021-02-05,Jordan,Tajikistan,0.0,0.0,1.0384615384615385,1.2,0.8461538461538461,0.2,91.76923076923077,95.0,52.0,9.0,1.0,1.0,1.8571428571428572,2.2,105.64285714285714,114.6,-18.0,-25.0,Competition
2765,2022-03-27,Thailand,Suriname,-3.0,1.0,1.6666666666666667,2.0,0.9090909090909091,0.4,128.27272727272728,138.2,16.1400000000001,3.980000000000018,2.6,0.8,0.8666666666666667,1.8,142.26666666666668,100.6,41.569999999999936,-11.860000000000127,Competition
850,2019-09-08,Sweden,Norway,1.0,3.0,1.5384615384615385,2.4,1.2307692307692308,1.4,52.07692307692308,74.0,-7.0,-2.0,1.5454545454545454,2.0,0.8181818181818182,1.4,65.27272727272727,66.2,23.0,4.0,Friendly
4717,2024-06-19,Fiji,Samoa,0.0,-5.0,1.6296296296296295,2.4,1.2222222222222223,1.4,153.25925925925927,145.4,-1.1900000000000546,3.3299999999999272,2.1,1.8,2.3,1.0,174.4,178.2,24.539999999999964,26.279999999999973,Friendly
2533,2021-12-07,Morocco,Saudi Arabia,-1.0,-1.0,1.9375,3.6,0.46875,0.2,93.03125,93.4,107.5,32.26999999999998,1.425,1.0,0.875,0.8,91.4,79.2,105.17000000000007,34.830000000000155,Friendly
3302,2022-11-19,Gibraltar,Andorra,4.0,-1.0,0.46511627906976744,1.0,2.813953488372093,2.4,92.72093023255815,97.4,-47.84000000000003,-5.040000000000077,0.5,1.2,1.8863636363636365,1.0,99.43181818181819,145.8,-84.79999999999995,-4.930000000000064,Competition
2318,2021-10-11,Cyprus,Malta,4.0,-6.0,0.75,0.0,1.78125,2.8,68.25,59.4,-77.34999999999991,-38.12999999999988,0.8484848484848485,0.8,2.0303030303030303,1.8,83.24242424242425,78.0,35.15999999999997,7.269999999999982,Friendly
1069,2019-11-13,Guinea-Bissau,Eswatini,0.0,-3.0,0.7777777777777778,0.4,1.4444444444444444,1.6,88.88888888888889,85.4,10.0,0.0,0.7777777777777778,1.0,2.2222222222222223,2.0,109.0,144.2,-31.0,-4.0,Friendly
804,2019-09-05,Guam,Maldives,0.0,1.0,1.5,1.5,1.0,1.0,185.75,185.75,-5.0,-5.0,0.8333333333333334,1.0,1.5,1.8,145.0,134.0,-2.0,-2.0,Friendly
791,2019-09-05,Republic of Ireland,Switzerland,0.0,2.0,0.7,1.0,0.7,0.2,60.0,100.0,0.0,11.0,2.0,2.2,1.3,1.6,28.4,22.6,7.0,6.0,Friendly
584,2019-06-09,Japan,El Salvador,-1.0,-2.0,1.7142857142857142,1.0,0.7857142857142857,0.8,64.0,57.4,102.0,80.0,1.5555555555555556,1.8,0.8888888888888888,0.2,108.33333333333333,85.2,12.0,9.0,Friendly
1057,2019-10-15,Indonesia,Vietnam,7.0,2.0,1.6153846153846154,1.8,1.6923076923076923,3.0,135.92307692307693,120.0,-5.0,-21.0,1.5625,0.8,0.8125,0.4,126.4375,113.4,11.0,2.0,Friendly
2011,2021-07-10,Brazil,Argentina,0.0,0.0,2.121212121212121,1.8,0.36363636363636365,0.4,34.21212121212121,28.2,85.65000000000009,0.0,1.8181818181818181,2.0,0.7272727272727273,0.4,36.45454545454545,38.6,67.95000000000005,0.0,Friendly
167,2018-10-16,Rwanda,Guinea,1.0,-2.0,0.0,0.0,2.0,2.0,65.0,65.0,0.0,0.0,1.5,1.5,0.0,0.0,122.5,122.5,9.0,9.0,Friendly
4587,2024-06-06,Palestine,Lebanon,-4.0,5.0,1.2666666666666666,2.2,1.1555555555555554,0.6,104.86666666666666,127.6,-2.7999999999999545,9.600000000000136,0.6909090909090909,0.2,1.2727272727272727,2.4,94.52727272727273,57.8,-135.93000000000006,-24.50999999999999,Friendly
169,2018-10-16,Niger,Tunisia,2.0,-1.0,0.0,0.0,3.5,3.5,44.0,44.0,-9.0,-9.0,1.5,1.5,0.0,0.0,119.5,119.5,5.0,5.0,Friendly
932,2019-10-10,Slovakia,Wales,-2.0,-1.0,2.2,2.4,1.1,1.6,41.4,55.2,-2.0,8.0,1.0833333333333333,1.0,1.1666666666666667,0.8,43.166666666666664,55.6,-22.0,-11.0,Friendly
4504,2024-03-26,Turks and Caicos Islands,Anguilla,0.0,0.0,0.7142857142857143,0.6,4.571428571428571,2.0,183.71428571428572,197.6,-49.42999999999995,-20.819999999999936,0.2857142857142857,0.2,4.785714285714286,3.4,159.78571428571428,168.0,-82.30999999999995,-19.729999999999905,Friendly
3890,2023-09-10,Kazakhstan,Northern Ireland,0.0,0.0,1.0612244897959184,1.6,1.510204081632653,1.0,86.08163265306122,81.6,31.24000000000001,35.15000000000009,0.9583333333333334,0.8,1.3125,1.4,61.541666666666664,91.8,-130.82999999999993,-35.37999999999988,Friendly
274,2018-11-20,Kosovo,Azerbaijan,-1.0,-1.0,2.2,2.2,0.4,0.4,130.6,130.6,19.0,19.0,1.4,1.4,0.4,0.4,139.0,139.0,0.0,0.0,Friendly
1887,2021-06-11,Japan,Serbia,0.0,0.0,2.484848484848485,6.2,0.8181818181818182,0.6,73.72727272727273,99.8,117.33999999999992,6.339999999999918,1.6666666666666667,1.6,1.2333333333333334,1.2,57.2,55.6,53.90000000000009,17.90000000000009,Friendly
3945,2023-10-08,Papua New Guinea,Solomon Islands,3.0,0.0,2.1666666666666665,1.2,1.5,3.0,159.83333333333334,153.0,23.460000000000036,16.910000000000082,2.3684210526315788,1.2,1.6842105263157894,1.2,161.94736842105263,157.2,31.6099999999999,11.049999999999955,Friendly
1371,2020-10-13,Cameroon,South Sudan,0.0,0.0,0.8666666666666667,0.6,0.6,0.6,81.26666666666667,63.8,-3.0,9.0,0.6363636363636364,0.8,1.9090909090909092,1.0,118.36363636363636,143.8,-27.0,8.0,Competition
525,2019-06-05,Lesotho,Botswana,-4.0,3.0,0.25,0.25,1.25,1.25,95.25,95.25,5.0,5.0,0.5714285714285714,0.6,1.2857142857142858,1.6,95.28571428571429,82.8,-29.0,-17.0,Friendly
2818,2022-03-29,Turkey,Italy,2.0,0.0,1.6511627906976745,2.4,1.2325581395348837,1.2,62.7906976744186,90.6,17.720000000000027,17.279999999999973,2.186046511627907,0.8,0.4418604651162791,1.0,54.13953488372093,29.6,208.76999999999998,5.039999999999964,Competition
1598,2021-03-25,India,Oman,0.0,-1.0,1.1176470588235294,0.6,1.1176470588235294,1.0,120.88235294117646,113.8,-41.0,-13.0,1.1153846153846154,0.8,0.9230769230769231,0.8,100.15384615384616,103.2,15.0,14.0,Competition
4610,2024-06-08,Latvia,Lithuania,0.0,-1.0,0.9830508474576272,0.4,1.6440677966101696,2.0,94.23728813559322,82.2,-24.160000000000082,7.849999999999909,0.6610169491525424,0.8,1.9491525423728813,1.0,72.15254237288136,125.6,-43.069999999999936,14.720000000000027,Friendly
430,2019-03-23,Sweden,Romania,0.0,1.0,1.0,1.2,1.125,0.8,38.375,40.0,-5.0,10.0,1.3333333333333333,1.6,0.5,0.6,67.66666666666667,73.0,1.0,1.0,Friendly
2379,2021-11-11,Rwanda,Mali,5.0,-4.0,1.375,1.2,0.75,0.8,103.375,90.8,36.36999999999989,5.679999999999836,1.5384615384615385,1.4,0.6923076923076923,0.2,95.6923076923077,88.2,36.51999999999998,-4.420000000000073,Friendly
2287,2021-10-09,Ghana,Zimbabwe,1.0,5.0,1.2222222222222223,0.4,0.7222222222222222,0.8,87.66666666666667,88.6,-3.3900000000001,-17.3900000000001,0.84,0.6,0.96,1.4,105.0,91.6,7.880000000000109,-3.619999999999891,Friendly
4493,2024-03-26,Malaysia,Oman,2.0,6.0,2.0,1.0,1.25,2.4,129.46666666666667,73.4,139.17000000000007,-12.699999999999818,1.2142857142857142,0.8,0.9285714285714286,1.2,91.75714285714285,75.2,19.59999999999991,-24.850000000000136,Friendly
1726,2021-03-31,Moldova,Israel,0.0,0.0,0.35714285714285715,0.2,2.107142857142857,2.4,73.67857142857143,64.8,-7.0,-4.0,1.565217391304348,1.0,1.434782608695652,1.0,55.130434782608695,38.0,23.0,14.0,Friendly
4362,2024-01-27,Nigeria,Cameroon,0.0,0.0,1.3214285714285714,0.8,1.0357142857142858,1.0,85.53571428571429,109.8,64.44000000000005,-16.039999999999964,1.2549019607843137,1.4,0.803921568627451,1.2,80.74509803921569,97.4,47.059999999999945,-3.9200000000000728,Friendly
2048,2021-07-24,Qatar,El Salvador,0.0,0.0,1.8333333333333333,2.2,0.8809523809523809,0.6,80.28571428571429,90.8,161.92000000000007,0.0,1.1153846153846154,0.8,0.9615384615384616,0.4,106.07692307692308,85.2,9.240000000000009,0.0,Friendly
3782,2023-07-10,Angola,Mauritius,-4.0,0.0,1.3225806451612903,1.0,0.8387096774193549,1.0,100.58064516129032,84.4,74.75999999999999,14.8599999999999,0.75,1.0,1.35,1.4,153.35,152.6,-91.97000000000003,-4.440000000000055,Friendly
1241,2020-02-01,United States,Costa Rica,0.0,0.0,1.7826086956521738,3.2,1.0869565217391304,0.8,55.43478260869565,101.2,22.0,-18.0,1.2352941176470589,1.0,1.588235294117647,1.4,60.23529411764706,59.6,-35.0,-17.0,Competition
298,2018-11-21,Philippines,Thailand,2.0,-1.0,1.5,1.5,1.0,1.0,138.5,138.5,-1.0,-1.0,3.25,3.25,0.5,0.5,146.0,146.0,10.0,10.0,Friendly
711,2019-07-02,Angola,Mali,1.0,-3.0,1.375,1.2,0.5,0.4,99.125,89.6,46.0,29.0,1.7,1.8,0.9,1.6,97.0,54.2,5.0,2.0,Friendly
4482,2024-03-26,New Zealand,Tunisia,-1.0,13.0,1.1904761904761905,0.4,1.1428571428571428,2.0,80.47619047619048,38.8,40.47000000000003,-3.589999999999918,1.3714285714285714,0.2,0.6571428571428571,0.4,78.38571428571429,69.4,-6.849999999999909,-32.07999999999993,Friendly
1309,2020-10-07,Zambia,Malawi,0.0,0.0,1.375,1.2,1.375,2.0,101.75,92.8,-16.0,0.0,0.8235294117647058,0.6,0.8823529411764706,0.6,108.23529411764706,134.4,0.0,9.0,Competition
137,2018-10-16,Bahrain,Myanmar,-1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,88.0,88.0,1.0,1.0,0.0,0.0,3.0,3.0,111.0,111.0,0.0,0.0,Competition
1091,2019-11-14,Maldives,Philippines,1.0,-1.0,0.7777777777777778,0.4,1.7777777777777777,2.6,135.11111111111111,132.6,-1.0,-2.0,1.1333333333333333,1.2,1.6666666666666667,2.2,112.2,99.0,-42.0,-41.0,Friendly
4529,2024-03-26,Tonga,Cook Islands,0.0,0.0,1.1428571428571428,1.6,5.571428571428571,4.6,178.57142857142858,178.4,-11.82000000000005,-11.82000000000005,0.375,0.4,3.75,3.2,170.0,178.8,-10.700000000000045,-2.0300000000000864,Friendly
1898,2021-06-12,Denmark,Finland,0.0,0.0,2.2758620689655173,3.4,0.6896551724137931,0.2,55.48275862068966,70.8,51.549999999999955,17.549999999999955,1.2258064516129032,1.0,1.096774193548387,1.8,57.096774193548384,46.0,46.819999999999936,-0.18000000000006366,Friendly
400,2019-03-21,Israel,Slovenia,2.0,1.0,2.1666666666666665,2.6,1.3333333333333333,1.4,61.333333333333336,62.0,11.0,11.0,0.8333333333333334,0.8,1.3333333333333333,1.2,60.833333333333336,63.6,-25.0,-25.0,Friendly
3468,2023-03-23,Congo,South Sudan,-1.0,0.0,0.9565217391304348,1.0,1.565217391304348,2.8,101.82608695652173,91.8,-76.91000000000008,-6.310000000000173,0.6818181818181818,1.4,1.5454545454545454,1.8,110.0,125.6,-25.549999999999955,15.610000000000014,Friendly
1816,2021-06-05,South Korea,Turkmenistan,0.0,0.0,1.5769230769230769,1.2,0.7692307692307693,1.4,65.96153846153847,39.6,78.0,6.0,1.1,1.2,1.5,1.0,114.3,138.0,-36.0,-7.0,Friendly
363,2019-01-20,Jordan,Vietnam,0.0,0.0,0.7272727272727273,0.8,0.7272727272727273,0.6,70.54545454545455,76.6,4.0,0.0,1.9166666666666667,1.8,0.9166666666666666,1.4,132.58333333333334,107.0,9.0,5.0,Friendly
490,2019-03-26,United Arab Emirates,Syria,-12.0,9.0,0.9285714285714286,1.2,1.0,1.2,98.07142857142857,83.8,43.0,46.0,0.8888888888888888,1.0,1.1111111111111112,1.2,100.88888888888889,108.2,-6.0,2.0,Competition
273,2018-11-20,Serbia,Lithuania,0.0,3.0,1.4,1.4,0.6,0.6,52.4,52.4,12.0,12.0,0.4,0.4,2.4,2.4,34.2,34.2,-13.0,-13.0,Friendly
463,2019-03-24,Haiti,Cuba,0.0,0.0,1.0,1.0,0.5,0.5,98.5,98.5,0.0,0.0,3.0,4.2,0.14285714285714285,0.0,167.14285714285714,172.8,23.0,23.0,Friendly
1654,2021-03-28,Montserrat,El Salvador,0.0,0.0,1.1111111111111112,0.8,1.0,1.2,133.44444444444446,116.2,49.0,26.0,1.105263157894737,1.0,1.1578947368421053,1.4,106.36842105263158,112.6,12.0,8.0,Friendly
2238,2021-10-07,Australia,Oman,-3.0,-1.0,2.1666666666666665,2.2,0.3333333333333333,0.0,103.38888888888889,115.4,46.210000000000036,19.720000000000027,1.2,1.6,0.8571428571428571,0.6,104.57142857142857,123.0,17.00999999999999,3.5,Friendly
2245,2021-10-07,Nigeria,Central African Republic,0.0,1.0,1.4838709677419355,1.0,0.967741935483871,1.0,85.41935483870968,82.8,69.57999999999993,5.579999999999927,0.6923076923076923,0.4,1.6923076923076923,2.2,104.07692307692308,129.4,-48.91000000000008,-23.910000000000082,Friendly
3698,2023-06-19,Macau,Myanmar,0.0,1.0,0.8333333333333334,0.8,2.0,1.6,180.5,188.0,-1.8999999999999773,-1.8999999999999773,0.8235294117647058,0.8,2.7058823529411766,2.6,131.2941176470588,126.0,-93.59000000000003,-7.75,Competition
556,2019-06-07,South Africa,Malawi,-1.0,-1.0,1.625,1.4,0.75,1.2,110.75,81.4,8.0,14.0,1.0,2.0,1.0909090909090908,1.0,99.54545454545455,129.2,-18.0,0.0,Friendly
4281,2024-01-07,Uzbekistan,Palestine,0.0,0.0,1.7058823529411764,2.4,1.0,1.4,84.66666666666667,69.8,86.08999999999992,5.509999999999991,1.2162162162162162,0.2,1.1891891891891893,1.4,106.37837837837837,76.0,-5.9500000000000455,-15.1400000000001,Competition
2106,2021-09-02,Bolivia,Colombia,1.0,0.0,1.0,0.6,2.037037037037037,2.2,42.2962962962963,18.0,-77.8900000000001,0.0,1.3870967741935485,1.2,1.0,1.4,27.258064516129032,14.8,37.66000000000008,0.0,Friendly
3044,2022-06-13,Denmark,Austria,2.0,4.0,2.1956521739130435,1.8,0.782608695652174,1.4,52.65217391304348,17.6,73.59999999999991,-0.9400000000000546,1.5555555555555556,1.6,1.1111111111111112,1.4,53.08888888888889,18.0,-1.6300000000001091,-11.190000000000055,Friendly
1153,2019-11-17,Moldova,Iceland,3.0,-1.0,0.4375,0.2,1.875,2.8,85.875,55.6,6.0,-22.0,1.1176470588235294,1.4,1.7058823529411764,1.0,51.11764705882353,81.6,-11.0,-13.0,Friendly
1811,2021-06-05,Senegal,Zambia,0.0,0.0,1.4545454545454546,1.0,0.5,0.8,93.77272727272727,104.4,60.0,3.0,1.434782608695652,1.8,1.3043478260869565,1.2,103.0,102.4,-50.0,-14.0,Competition
797,2019-09-05,Armenia,Italy,1.0,2.0,2.1,1.8,1.4,1.6,120.7,100.2,-21.0,-16.0,1.7,2.8,0.4,0.2,42.0,68.2,18.0,17.0,Friendly
4520,2024-03-26,Republic of Ireland,Switzerland,2.0,1.0,1.087719298245614,1.0,0.9473684210526315,0.8,60.54385964912281,72.6,-84.40000000000009,-16.720000000000027,1.8095238095238095,1.0,1.1746031746031746,1.2,48.95238095238095,70.0,16.440000000000055,-40.669999999999845,Competition
4406,2024-03-21,Singapore,China PR,0.0,9.0,1.3673469387755102,0.8,1.6122448979591837,2.2,133.79591836734693,129.6,56.8900000000001,18.110000000000127,1.4230769230769231,0.2,1.0192307692307692,1.2,94.01923076923077,89.0,-20.50999999999999,2.5,Friendly
729,2019-07-08,Tahiti,Fiji,0.0,2.0,0.5,0.5,1.5,1.5,165.5,165.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.6,157.66666666666666,160.6,7.0,7.0,Friendly
59,2018-10-11,Bahrain,Syria,-1.0,1.0,0.5,0.5,0.5,0.5,95.0,95.0,0.0,0.0,1.0,1.0,1.0,1.0,95.0,95.0,0.0,0.0,Competition
3461,2023-03-23,Iran,Russia,4.0,4.0,2.0930232558139537,1.0,0.6744186046511628,1.8,76.46511627906976,42.4,93.6099999999999,0.0,1.75,1.6,1.05,0.4,65.15,74.0,86.1099999999999,20.679999999999836,Competition
909,2019-09-10,Malaysia,United Arab Emirates,0.0,-2.0,2.3529411764705883,3.4,0.9411764705882353,1.0,147.23529411764707,162.0,38.0,23.0,1.2941176470588236,2.2,0.8823529411764706,1.2,106.52941176470588,120.2,48.0,51.0,Friendly
1553,2020-11-18,Kazakhstan,Lithuania,1.0,-1.0,1.1304347826086956,0.4,1.3478260869565217,1.4,94.73913043478261,74.6,-14.0,-2.0,0.7391304347826086,1.4,2.130434782608696,1.2,59.82608695652174,91.6,-25.0,12.0,Friendly
1298,2020-10-07,France,Ukraine,0.0,0.0,2.0526315789473686,2.0,0.7368421052631579,0.8,57.10526315789474,59.8,7.0,8.0,1.5625,1.4,1.0,1.6,48.5,32.4,69.0,21.0,Competition
2941,2022-06-07,Grenada,El Salvador,1.0,4.0,0.7333333333333333,0.4,2.2,2.2,128.13333333333333,113.6,-11.509999999999991,-49.08000000000004,0.8958333333333334,1.0,1.1666666666666667,2.0,84.22916666666667,80.8,-0.34999999999990905,-14.389999999999873,Friendly
4045,2023-10-16,Luxembourg,Slovakia,-4.0,1.0,1.0545454545454545,1.6,1.6545454545454545,2.2,77.54545454545455,79.8,-12.450000000000045,27.769999999999982,1.3846153846153846,1.6,1.0576923076923077,1.0,65.5,96.0,-50.16000000000008,9.069999999999936,Friendly
3344,2022-11-25,Netherlands,Ecuador,0.0,0.0,2.3541666666666665,2.0,0.875,0.8,42.3125,18.0,154.51,35.84999999999991,1.3,0.4,1.12,0.0,36.82,40.8,88.3900000000001,11.759999999999991,Friendly
2529,2021-12-06,Tunisia,United Arab Emirates,2.0,-1.0,1.5945945945945945,1.6,0.7027027027027027,1.0,91.10810810810811,101.0,14.13000000000011,-14.739999999999782,1.7380952380952381,1.2,1.0,0.8,102.35714285714286,77.4,38.41000000000008,-7.429999999999836,Friendly
431,2019-03-23,Spain,Norway,0.0,2.0,2.8333333333333335,3.0,1.3333333333333333,1.4,11.833333333333334,13.0,14.0,14.0,1.1666666666666667,1.0,0.3333333333333333,0.4,64.5,60.0,14.0,14.0,Friendly
4677,2024-06-11,Turkmenistan,Hong Kong,2.0,3.0,0.8214285714285714,0.6,1.8928571428571428,2.6,102.89285714285714,70.8,-47.48000000000002,-13.599999999999909,0.7560975609756098,0.4,1.8780487804878048,2.6,102.0,54.4,-63.16999999999996,-30.100000000000023,Friendly
3189,2022-09-25,Andorra,Latvia,0.0,0.0,0.5,1.0,1.9285714285714286,1.2,100.28571428571429,176.2,-91.29999999999995,-11.430000000000064,1.0454545454545454,2.2,1.5454545454545454,0.8,101.77272727272727,178.8,3.3599999999999,20.339999999999918,Friendly
139,2018-10-16,Cambodia,Singapore,3.0,-3.0,1.5,1.5,2.5,2.5,180.5,180.5,-5.0,-5.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,168.66666666666666,168.66666666666666,6.0,6.0,Competition
1391,2020-10-14,Iceland,Belgium,2.0,0.0,1.0833333333333333,0.8,1.6666666666666667,2.0,51.708333333333336,24.8,-14.0,-7.0,3.263157894736842,3.6,0.6842105263157895,1.0,63.78947368421053,37.8,50.0,18.0,Friendly
3057,2022-06-14,Afghanistan,Cambodia,0.0,0.0,0.8235294117647058,0.8,1.7058823529411764,1.4,124.70588235294117,123.8,-18.230000000000018,-2.4700000000000273,0.9285714285714286,1.0,2.892857142857143,2.0,144.67857142857142,147.0,-17.389999999999986,-3.8099999999999454,Friendly
609,2019-06-11,Albania,Moldova,1.0,1.0,0.5555555555555556,0.8,1.2222222222222223,1.4,67.55555555555556,54.2,-16.0,-4.0,0.6,0.6,1.4,2.0,103.4,75.6,17.0,5.0,Friendly
4692,2024-06-12,United States,Brazil,-2.0,0.0,1.9058823529411764,1.4,0.8235294117647058,1.8,52.752941176470586,47.4,173.1300000000001,5.240000000000009,2.090909090909091,1.6,0.6060606060606061,1.6,31.136363636363637,8.6,131.6500000000001,-23.549999999999955,Competition
4135,2023-11-16,Luxembourg,Bosnia and Herzegovina,2.0,0.0,1.0357142857142858,1.2,1.6428571428571428,2.4,77.01785714285714,49.6,-12.450000000000045,27.769999999999982,1.0377358490566038,0.8,1.3396226415094339,1.8,57.320754716981135,113.0,-81.63000000000011,-32.67000000000007,Friendly
4690,2024-06-11,Puerto Rico,Anguilla,0.0,0.0,2.1923076923076925,2.0,1.4230769230769231,1.4,163.30769230769232,156.6,51.35000000000002,13.300000000000068,0.3125,0.4,4.5,1.2,161.6875,184.8,-74.51999999999998,1.1399999999999864,Friendly
1306,2020-10-07,Portugal,Spain,-2.0,-1.0,2.2777777777777777,3.0,0.7222222222222222,0.6,41.166666666666664,55.2,40.0,-4.0,2.9444444444444446,3.6,0.7777777777777778,0.4,48.22222222222222,53.6,56.0,5.0,Competition
2668,2022-02-02,Jamaica,Costa Rica,0.0,0.0,1.5277777777777777,1.0,1.2222222222222223,2.0,81.19444444444444,35.4,12.13000000000011,4.410000000000082,0.85,0.8,1.2,0.8,55.25,41.2,-33.569999999999936,-0.8599999999999,Friendly
2509,2021-11-30,Tunisia,Mauritania,2.0,1.0,1.542857142857143,1.6,0.6571428571428571,0.4,90.94285714285714,101.6,27.299999999999955,10.0,0.8620689655172413,0.2,1.3103448275862069,1.8,91.03448275862068,79.0,2.1700000000000728,-24.970000000000027,Friendly
3407,2022-12-30,Iraq,Kuwait,0.0,-1.0,1.1090909090909091,0.6,0.8909090909090909,1.2,86.45454545454545,62.4,69.00999999999999,17.569999999999936,1.1111111111111112,1.8,1.25,1.2,105.36111111111111,135.0,41.41000000000008,-6.529999999999973,Competition
1620,2021-03-25,South Africa,Ghana,0.0,0.0,1.105263157894737,1.0,0.7894736842105263,1.2,93.05263157894737,88.2,7.0,3.0,1.4285714285714286,1.8,0.7142857142857143,1.0,90.21428571428571,88.0,14.0,12.0,Friendly
854,2019-09-08,Panama,Bermuda,-1.0,0.0,1.0,2.0,1.7857142857142858,1.0,59.714285714285715,105.4,-12.0,9.0,1.2222222222222223,1.2,1.8888888888888888,1.6,122.66666666666667,103.6,24.0,13.0,Friendly
1844,2021-06-07,Japan,Tajikistan,0.0,0.0,2.4375,5.6,0.8125,0.4,72.25,91.0,117.33999999999992,6.339999999999918,1.1111111111111112,1.2,1.5555555555555556,0.8,107.66666666666667,110.8,-9.900000000000091,8.099999999999909,Friendly
1607,2021-03-25,Spain,Greece,0.0,0.0,2.5833333333333335,1.8,0.7083333333333334,0.6,39.875,16.8,59.0,-3.0,1.04,1.2,1.0,0.2,82.84,125.4,-28.0,-5.0,Friendly
4579,2024-06-06,Hong Kong,Iran,3.0,0.0,0.725,0.2,1.825,2.4,104.05,63.2,-53.09000000000003,-20.020000000000095,2.2295081967213113,2.2,0.6885245901639344,1.0,82.54098360655738,89.6,137.23000000000002,43.15000000000009,Friendly
1519,2020-11-17,Bangladesh,Nepal,0.0,0.0,1.0714285714285714,1.2,0.8571428571428571,1.4,158.85714285714286,121.0,10.0,2.0,0.5833333333333334,0.0,2.1666666666666665,3.6,154.41666666666666,128.2,-30.0,-21.0,Competition
55,2018-10-11,Lithuania,Romania,-1.0,-1.0,0.0,0.0,1.5,1.5,38.5,38.5,0.0,0.0,1.0,1.0,1.0,1.0,38.5,38.5,0.0,0.0,Friendly
2288,2021-10-09,Togo,Congo,5.0,-1.0,0.75,0.6,1.25,1.0,99.4375,86.8,-30.38000000000011,-9.38000000000011,1.0,0.6,1.1428571428571428,1.4,105.92857142857143,75.8,-36.11999999999989,-9.11999999999989,Friendly
1757,2021-06-01,Slovakia,Bulgaria,0.0,0.0,1.608695652173913,1.4,1.0869565217391304,0.8,55.130434782608695,80.2,-15.0,12.0,0.76,0.4,1.56,1.4,55.2,32.4,-66.0,-4.0,Competition
893,2019-09-10,Moldova,Turkey,1.0,0.0,0.5,0.4,1.5833333333333333,2.6,94.33333333333333,55.0,28.0,6.0,1.3846153846153846,1.6,0.7692307692307693,0.6,55.61538461538461,61.2,12.0,10.0,Friendly
1381,2020-10-13,Mozambique,Angola,-1.0,0.0,1.1666666666666667,1.4,0.8333333333333334,0.2,127.41666666666667,135.6,10.0,20.0,1.2,0.8,0.7,0.8,94.2,79.0,65.0,19.0,Competition
2450,2021-11-14,Greece,Kosovo,1.0,4.0,1.0833333333333333,1.0,1.0277777777777777,1.0,70.55555555555556,50.6,-1.1700000000000728,7.789999999999964,1.4,0.4,1.3714285714285714,2.0,82.31428571428572,51.8,81.19000000000005,2.1700000000000728,Friendly
